age,sample,meter,d18O,d18O_water_defliese,T_le_defliese,T_pu_defliese,d18O_water_1,T_le_d18O_water_1,T_pu_d18O_water_1,d18O_water_1_5,T_le_d18O_water_1_5,T_pu_d18O_water_1_5,d18O_water_2,T_le_d18O_water_2,T_pu_d18O_water_2,d18O_water_thiag_h,T_le_d18O_water_thiag_h,T_pu_d18O_water_thiag_h,d18O_water_thiag_m,T_le_d18O_water_thiag_m,T_pu_d18O_water_thiag_m,d18O_water_thiag_l,T_le_d18O_water_thiag_l,T_pu_d18O_water_thiag_l,type,min,period,stage,regionalstage,conzone,chizone,country,state,lat,long,source,Source
474.47,SP-1896.3,533.32,15.1,-2.170132717,39.68440277,42.02003993,-1,44.95,46.958,-1.5,42.7,44.848,-2,40.45,42.738,-4,31.45,34.298,-4.85,27.625,30.711,-5.7,23.8,27.124,conodont,apatite,Ordovician,Floian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
475.49,SP-1800.1,506.11,13.8,-2.17339321,45.51973055,47.49228065,-1,50.8,52.444,-1.5,48.55,50.334,-2,46.3,48.224,-4,37.3,39.784,-4.85,33.475,36.197,-5.7,29.65,32.61,conodont,apatite,Ordovician,Floian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
475.49,SP-1800.2,506.11,13.2,-2.17339321,48.21973055,50.02428065,-1,53.5,54.976,-1.5,51.25,52.866,-2,49,50.756,-4,40,42.316,-4.85,36.175,38.729,-5.7,32.35,35.142,conodont,apatite,Ordovician,Floian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
476.13,SP-1740.1,489.11,13.3,-2.17543901,47.76052445,49.59364738,-1,53.05,54.554,-1.5,50.8,52.444,-2,48.55,50.334,-4,39.55,41.894,-4.85,35.725,38.307,-5.7,31.9,34.72,conodont,apatite,Ordovician,Floian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
476.13,SP-1740.2,489.11,13.5,-2.17543901,46.86052445,48.74964738,-1,52.15,53.71,-1.5,49.9,51.6,-2,47.65,49.49,-4,38.65,41.05,-4.85,34.825,37.463,-5.7,31,33.876,conodont,apatite,Ordovician,Floian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
476.13,SP-1740.3,489.11,12.3,-2.17543901,52.26052445,53.81364738,-1,57.55,58.774,-1.5,55.3,56.664,-2,53.05,54.554,-4,44.05,46.114,-4.85,40.225,42.527,-5.7,36.4,38.94,conodont,apatite,Ordovician,Floian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
476.13,SP-1740.4,489.11,14.6,-2.17543901,41.91052445,44.10764738,-1,47.2,49.068,-1.5,44.95,46.958,-2,42.7,44.848,-4,33.7,36.408,-4.85,29.875,32.821,-5.7,26.05,29.234,conodont,apatite,Ordovician,Floian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
476.13,SP-1740.5,489.11,14.3,-2.17543901,43.26052445,45.37364738,-1,48.55,50.334,-1.5,46.3,48.224,-2,44.05,46.114,-4,35.05,37.674,-4.85,31.225,34.087,-5.7,27.4,30.5,conodont,apatite,Ordovician,Floian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
478.37,SP-1402.1,393.33,13.2,-2.18259931,48.17830311,49.98543091,-1,53.5,54.976,-1.5,51.25,52.866,-2,49,50.756,-4,40,42.316,-4.85,36.175,38.729,-5.7,32.35,35.142,conodont,apatite,Ordovician,Tremadocian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
478.37,SP-1402.2,393.33,13.9,-2.18259931,45.02830311,47.03143091,-1,50.35,52.022,-1.5,48.1,49.912,-2,45.85,47.802,-4,36.85,39.362,-4.85,33.025,35.775,-5.7,29.2,32.188,conodont,apatite,Ordovician,Tremadocian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
478.37,SP-1402.3,393.33,14.2,-2.18259931,43.67830311,45.76543091,-1,49,50.756,-1.5,46.75,48.646,-2,44.5,46.536,-4,35.5,38.096,-4.85,31.675,34.509,-5.7,27.85,30.922,conodont,apatite,Ordovician,Tremadocian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
478.99,SP-1253.1,350.4,14.1,-2.184581178,44.1193847,46.17906743,-1,49.45,51.178,-1.5,47.2,49.068,-2,44.95,46.958,-4,35.95,38.518,-4.85,32.125,34.931,-5.7,28.3,31.344,conodont,apatite,Ordovician,Tremadocian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
478.99,SP-1253.2,350.4,12.7,-2.184581178,50.4193847,52.08706743,-1,55.75,57.086,-1.5,53.5,54.976,-2,51.25,52.866,-4,42.25,44.426,-4.85,38.425,40.839,-5.7,34.6,37.252,conodont,apatite,Ordovician,Tremadocian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
478.99,SP-1253.3,350.4,13.5,-2.184581178,46.8193847,48.71106743,-1,52.15,53.71,-1.5,49.9,51.6,-2,47.65,49.49,-4,38.65,41.05,-4.85,34.825,37.463,-5.7,31,33.876,conodont,apatite,Ordovician,Tremadocian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
479.14,SP-1217.1,339.83,13.7,-2.185060663,45.91722702,47.865044,-1,51.25,52.866,-1.5,49,50.756,-2,46.75,48.646,-4,37.75,40.206,-4.85,33.925,36.619,-5.7,30.1,33.032,conodont,apatite,Ordovician,Tremadocian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
479.14,SP-1217.2,339.83,13.7,-2.185060663,45.91722702,47.865044,-1,51.25,52.866,-1.5,49,50.756,-2,46.75,48.646,-4,37.75,40.206,-4.85,33.925,36.619,-5.7,30.1,33.032,conodont,apatite,Ordovician,Tremadocian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
479.14,SP-1217.3,339.83,13.4,-2.185060663,47.26722702,49.131044,-1,52.6,54.132,-1.5,50.35,52.022,-2,48.1,49.912,-4,39.1,41.472,-4.85,35.275,37.885,-5.7,31.45,34.298,conodont,apatite,Ordovician,Tremadocian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
479.88,SP-1042.1,288.42,13.8,-2.187426119,45.45658247,47.43306178,-1,50.8,52.444,-1.5,48.55,50.334,-2,46.3,48.224,-4,37.3,39.784,-4.85,33.475,36.197,-5.7,29.65,32.61,conodont,apatite,Ordovician,Tremadocian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
479.88,SP-1042.2,288.42,14.3,-2.187426119,43.20658247,45.32306178,-1,48.55,50.334,-1.5,46.3,48.224,-2,44.05,46.114,-4,35.05,37.674,-4.85,31.225,34.087,-5.7,27.4,30.5,conodont,apatite,Ordovician,Tremadocian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
479.88,SP-1042.3,288.42,14.2,-2.187426119,43.65658247,45.74506178,-1,49,50.756,-1.5,46.75,48.646,-2,44.5,46.536,-4,35.5,38.096,-4.85,31.675,34.509,-5.7,27.85,30.922,conodont,apatite,Ordovician,Tremadocian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
480.07,SP-683,182.95,14,-2.188033466,44.55384941,46.58649878,-1,49.9,51.6,-1.5,47.65,49.49,-2,45.4,47.38,-4,36.4,38.94,-4.85,32.575,35.353,-5.7,28.75,31.766,conodont,apatite,Ordovician,Tremadocian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
480.16,SP-501.1,129.49,14.2,-2.188321156,43.6525548,45.74128472,-1,49,50.756,-1.5,46.75,48.646,-2,44.5,46.536,-4,35.5,38.096,-4.85,31.675,34.509,-5.7,27.85,30.922,conodont,apatite,Ordovician,Tremadocian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
480.16,SP-501.2,129.49,15.3,-2.188321156,38.7025548,41.09928472,-1,44.05,46.114,-1.5,41.8,44.004,-2,39.55,41.894,-4,30.55,33.454,-4.85,26.725,29.867,-5.7,22.9,26.28,conodont,apatite,Ordovician,Tremadocian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
480.16,SP-501.3,129.49,15.2,-2.188321156,39.1525548,41.52128472,-1,44.5,46.536,-1.5,42.25,44.426,-2,40,42.316,-4,31,33.876,-4.85,27.175,30.289,-5.7,23.35,26.702,conodont,apatite,Ordovician,Tremadocian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
480.22,SP-300.1,70.47,14.7,-2.18851295,41.40169173,43.63047535,-1,46.75,48.646,-1.5,44.5,46.536,-2,42.25,44.426,-4,33.25,35.986,-4.85,29.425,32.399,-5.7,25.6,28.812,conodont,apatite,Ordovician,Tremadocian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
480.22,SP-300.2,70.47,14.3,-2.18851295,43.20169173,45.31847535,-1,48.55,50.334,-1.5,46.3,48.224,-2,44.05,46.114,-4,35.05,37.674,-4.85,31.225,34.087,-5.7,27.4,30.5,conodont,apatite,Ordovician,Tremadocian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
480.22,SP-300.3,70.47,13.9,-2.18851295,45.00169173,47.00647535,-1,50.35,52.022,-1.5,48.1,49.912,-2,45.85,47.802,-4,36.85,39.362,-4.85,33.025,35.775,-5.7,29.2,32.188,conodont,apatite,Ordovician,Tremadocian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
485.8,SP-60.1,0,14.9,-2.206349767,40.42142605,42.71120398,-1,45.85,47.802,-1.5,43.6,45.692,-2,41.35,43.582,-4,32.35,35.142,-4.85,28.525,31.555,-5.7,24.7,27.968,conodont,apatite,Ordovician,Tremadocian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
485.8,SP-60.2,0,13,-2.206349767,48.97142605,50.72920398,-1,54.4,55.82,-1.5,52.15,53.71,-2,49.9,51.6,-4,40.9,43.16,-4.85,37.075,39.573,-5.7,33.25,35.986,conodont,apatite,Ordovician,Tremadocian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
485.8,SP-60.3,0,14.1,-2.206349767,44.02142605,46.08720398,-1,49.45,51.178,-1.5,47.2,49.068,-2,44.95,46.958,-4,35.95,38.518,-4.85,32.125,34.931,-5.7,28.3,31.344,conodont,apatite,Ordovician,Tremadocian,,,,USA,Nevada,38.527619,-114.94802,Edwards_2022,Edwards_2022
432.0553448,CP 56,,17.5,-2.034551631,29.49451766,32.46419212,-1,34.15,36.83,-1.5,31.9,34.72,-2,29.65,32.61,-4,20.65,24.17,-4.85,16.825,20.583,-5.7,13,16.996,conodont,apatite,Silurian,Wenlock ,Wenlock ,,,Canada,,74.953959,-95.19735,Trotter_2008,Trotter_2008
442.3924681,C 155,,18.82,-2.067594889,23.405823,26.75434957,-1,28.21,31.2596,-1.5,25.96,29.1496,-2,23.71,27.0396,-4,14.71,18.5996,-4.85,10.885,15.0126,-5.7,7.06,11.4256,conodont,apatite,Silurian,Llandovery,Llandovery,,,Canada,,49.80333,-64.42,Trotter_2008,Trotter_2008
443.25,E 51,,18.29,-2.070336043,25.77848781,28.9793819,-1,30.595,33.4962,-1.5,28.345,31.3862,-2,26.095,29.2762,-4,17.095,20.8362,-4.85,13.27,17.2492,-5.7,9.445,13.6622,conodont,apatite,Ordovician,Hirnantian,Ashgill TS 6c,,,Canada,,49.80333,-64.42,Trotter_2008,Trotter_2008
443.355,E 46,,19,-2.070671682,22.58197743,25.9817655,-1,27.4,30.5,-1.5,25.15,28.39,-2,22.9,26.28,-4,13.9,17.84,-4.85,10.075,14.253,-5.7,6.25,10.666,conodont,apatite,Ordovician,Hirnantian,Ashgill TS 6c,,,Canada,,49.80333,-64.42,Trotter_2008,Trotter_2008
443.46,E 43,,18.98,-2.071007321,22.67046706,26.06474911,-1,27.49,30.5844,-1.5,25.24,28.4744,-2,22.99,26.3644,-4,13.99,17.9244,-4.85,10.165,14.3374,-5.7,6.34,10.7504,conodont,apatite,Ordovician,Hirnantian,Ashgill TS 6c,,,Canada,,49.80333,-64.42,Trotter_2008,Trotter_2008
443.67,E 39,,18.96,-2.071678599,22.7574463,26.14631631,-1,27.58,30.6688,-1.5,25.33,28.5588,-2,23.08,26.4488,-4,14.08,18.0088,-4.85,10.255,14.4218,-5.7,6.43,10.8348,conodont,apatite,Ordovician,Hirnantian,Ashgill TS 6c,,,Canada,,49.80333,-64.42,Trotter_2008,Trotter_2008
445.459447,9623,,18.01,-2.077398678,27.00670595,30.13117758,-1,31.855,34.6778,-1.5,29.605,32.5678,-2,27.355,30.4578,-4,18.355,22.0178,-4.85,14.53,18.4308,-5.7,10.705,14.8438,conodont,apatite,Ordovician,Katian,Ashgill TS 6b,,,Canada,,75.144774,-81.851182,Trotter_2008,Trotter_2008
446.9515535,79134,,17.03,-2.082168289,31.3952427,34.24664982,-1,36.265,38.8134,-1.5,34.015,36.7034,-2,31.765,34.5934,-4,22.765,26.1534,-4.85,18.94,22.5664,-5.7,15.115,18.9794,conodont,apatite,Ordovician,Katian,Ashgill TS 6a,,,Canada,,49.753024,-99.664356,Trotter_2008,Trotter_2008
446.9515535,79134,,18.13,-2.082168289,26.4452427,29.60464982,-1,31.315,34.1714,-1.5,29.065,32.0614,-2,26.815,29.9514,-4,17.815,21.5114,-4.85,13.99,17.9244,-5.7,10.165,14.3374,conodont,apatite,Ordovician,Katian,Ashgill TS 6a,,,Canada,,49.753024,-99.664356,Trotter_2008,Trotter_2008
449.1897134,8135,,17.33,-2.089322707,30.01304782,32.95045818,-1,34.915,37.5474,-1.5,32.665,35.4374,-2,30.415,33.3274,-4,21.415,24.8874,-4.85,17.59,21.3004,-5.7,13.765,17.7134,conodont,apatite,Ordovician,Katian,Caradoc TS 5d,,,Canada,,75.144774,-81.851182,Trotter_2008,Trotter_2008
452.9813725,8119,,17.06,-2.101442981,31.17350659,34.03871062,-1,36.13,38.6868,-1.5,33.88,36.5768,-2,31.63,34.4668,-4,22.63,26.0268,-4.85,18.805,22.4398,-5.7,14.98,18.8528,conodont,apatite,Ordovician,Sandbian,Caradoc TS 5b,,,Canada,,75.144774,-81.851182,Trotter_2008,Trotter_2008
459.8588514,8116,,17.57,-2.123427271,28.77957728,31.79373692,-1,33.835,36.5346,-1.5,31.585,34.4246,-2,29.335,32.3146,-4,20.335,23.8746,-4.85,16.51,20.2876,-5.7,12.685,16.7006,conodont,apatite,Ordovician,Darriwillian,llanvirn TS 4b,,,Canada,,75.144774,-81.851182,Trotter_2008,Trotter_2008
463.7433708,2001 / 27,,17.7,-2.135844379,28.1387003,31.19273672,-1,33.25,35.986,-1.5,31,33.876,-2,28.75,31.766,-4,19.75,23.326,-4.85,15.925,19.739,-5.7,12.1,16.152,conodont,apatite,Ordovician,Darriwillian,llanvirn TS 4b,,,Australia,,-22.885789,131.558747,Trotter_2008,Trotter_2008
467.6278901,Wb 30,,17.22,-2.148261487,30.24282331,33.16593653,-1,35.41,38.0116,-1.5,33.16,35.9016,-2,30.91,33.7916,-4,21.91,25.3516,-4.85,18.085,21.7646,-5.7,14.26,18.1776,conodont,apatite,Ordovician,Darriwillian,Arenig TS 4a,,,Canada,,49.758781,-57.803919,Trotter_2008,Trotter_2008
469.8286887,WB 26,,17.11,-2.155296476,30.70616586,33.60044887,-1,35.905,38.4758,-1.5,33.655,36.3658,-2,31.405,34.2558,-4,22.405,25.8158,-4.85,18.58,22.2288,-5.7,14.755,18.6418,conodont,apatite,Ordovician,Darriwillian,Arenig TS 3b,,,Canada,,49.758781,-57.803919,Trotter_2008,Trotter_2008
472.7311688,St PI 71,,16.59,-2.164574435,33.00441504,35.75569589,-1,38.245,40.6702,-1.5,35.995,38.5602,-2,33.745,36.4502,-4,24.745,28.0102,-4.85,20.92,24.4232,-5.7,17.095,20.8362,conodont,apatite,Ordovician,Floian,Arenig TS 2c,,,Canada,,49.758781,-57.803919,Trotter_2008,Trotter_2008
474.8801375,WCB 705 / 168,,16.13,-2.171443747,35.04350314,37.66790739,-1,40.315,42.6114,-1.5,38.065,40.5014,-2,35.815,38.3914,-4,26.815,29.9514,-4.85,22.99,26.3644,-5.7,19.165,22.7774,conodont,apatite,Ordovician,Floian,Arenig TS 2b,,,Australia,,-20.609706,125.192591,Trotter_2008,Trotter_2008
474.8801375,WCB 705 / 168,,15.72,-2.171443747,36.88850314,39.39810739,-1,42.16,44.3416,-1.5,39.91,42.2316,-2,37.66,40.1216,-4,28.66,31.6816,-4.85,24.835,28.0946,-5.7,21.01,24.5076,conodont,apatite,Ordovician,Floian,Arenig TS 2b,,,Australia,,-20.609706,125.192591,Trotter_2008,Trotter_2008
476.5993125,St PI 42,,16.17,-2.176939197,34.83877361,37.47591659,-1,40.135,42.4426,-1.5,37.885,40.3326,-2,35.635,38.2226,-4,26.635,29.7826,-4.85,22.81,26.1956,-5.7,18.985,22.6086,conodont,apatite,Ordovician,Floian,Arenig TS 2a,,,Canada,,49.758781,-57.803919,Trotter_2008,Trotter_2008
479.5344517,WB 14,,15.56,-2.186321552,37.54155302,40.01052305,-1,42.88,45.0168,-1.5,40.63,42.9068,-2,38.38,40.7968,-4,29.38,32.3568,-4.85,25.555,28.7698,-5.7,21.73,25.1828,conodont,apatite,Ordovician,Tremadocian,Tremadocian TS 1d,,,Canada,,49.758781,-57.803919,Trotter_2008,Trotter_2008
485.5569447,GB 003 / 03,,15.03,-2.205572826,39.83992228,42.16588267,-1,45.265,47.2534,-1.5,43.015,45.1434,-2,40.765,43.0334,-4,31.765,34.5934,-4.85,27.94,31.0064,-5.7,24.115,27.4194,conodont,apatite,Ordovician,Tremadocian,Tremadocian TS 1a,,,Australia,,-18.6201072,135.984989,Trotter_2008,Trotter_2008
486.5606935,GB 003 / 02,,14.73,-2.208781371,41.17548383,43.41834261,-1,46.615,48.5194,-1.5,44.365,46.4094,-2,42.115,44.2994,-4,33.115,35.8594,-4.85,29.29,32.2724,-5.7,25.465,28.6854,conodont,apatite,Ordovician,Tremadocian,Tremadocian TS 1a,,,Australia,,-18.6201072,135.984989,Trotter_2008,Trotter_2008
437.5,9699 ,,17.96,-2.05195581,27.34619886,30.44954648,-1,32.08,34.8888,-1.5,29.83,32.7788,-2,27.58,30.6688,-4,18.58,22.2288,-4.85,14.755,18.6418,-5.7,10.93,15.0548,conodont,apatite,Silurian,Rhuddanian,,Ozarkodina clavula ,,Canada,Quebec,49.491548,-63.540651,Trotter_2016,Trotter_2016
439,A79_C88 ,,18.47,-2.056750653,25.02962206,28.27711224,-1,29.785,32.7366,-1.5,27.535,30.6266,-2,25.285,28.5166,-4,16.285,20.0766,-4.85,12.46,16.4896,-5.7,8.635,12.9026,conodont,apatite,Silurian,Rhuddanian,,Ozarkodina clavula ,,Canada,Quebec,49.491548,-63.540651,Trotter_2016,Trotter_2016
439.1,A79_C85 ,,19.11,-2.05707031,22.14818361,25.57496329,-1,26.905,30.0358,-1.5,24.655,27.9258,-2,22.405,25.8158,-4,13.405,17.3758,-4.85,9.58,13.7888,-5.7,5.755,10.2018,conodont,apatite,Silurian,Rhuddanian,,Ozarkodina clavula ,,Canada,Quebec,49.491548,-63.540651,Trotter_2016,Trotter_2016
440.5,27 ,,18.22,-2.061545497,26.13304526,29.311878,-1,30.91,33.7916,-1.5,28.66,31.6816,-2,26.41,29.5716,-4,17.41,21.1316,-4.85,13.585,17.5446,-5.7,9.76,13.9576,conodont,apatite,Silurian,Rhuddanian,,Ozarkodina clavula ,,Canada,Quebec,49.491548,-63.540651,Trotter_2016,Trotter_2016
440.8,A79_C57 ,,18.16,-2.062504465,26.39872991,29.56103116,-1,31.18,34.0448,-1.5,28.93,31.9348,-2,26.68,29.8248,-4,17.68,21.3848,-4.85,13.855,17.7978,-5.7,10.03,14.2108,conodont,apatite,Silurian,Rhuddanian,,Ozarkodina strena ,,Canada,Quebec,49.491548,-63.540651,Trotter_2016,Trotter_2016
441.1,A79_C70 ,,18.25,-2.063463434,25.98941455,29.17718431,-1,30.775,33.665,-1.5,28.525,31.555,-2,26.275,29.445,-4,17.275,21.005,-4.85,13.45,17.418,-5.7,9.625,13.831,conodont,apatite,Silurian,Rhuddanian,,Ozarkodina strena ,,Canada,Quebec,49.491548,-63.540651,Trotter_2016,Trotter_2016
442,62 ,,18.91,-2.06634034,23.00646847,26.37984376,-1,27.805,30.8798,-1.5,25.555,28.7698,-2,23.305,26.6598,-4,14.305,18.2198,-4.85,10.48,14.6328,-5.7,6.655,11.0458,conodont,apatite,Silurian,Rhuddanian,,Ozarkodina strena ,,Canada,Quebec,49.491548,-63.540651,Trotter_2016,Trotter_2016
442,68 ,,18.75,-2.06634034,23.72646847,27.05504376,-1,28.525,31.555,-1.5,26.275,29.445,-2,24.025,27.335,-4,15.025,18.895,-4.85,11.2,15.308,-5.7,7.375,11.721,conodont,apatite,Silurian,Rhuddanian,,Ozarkodina strena ,,Canada,Quebec,49.491548,-63.540651,Trotter_2016,Trotter_2016
442.4,A79_C173 ,,18.41,-2.067618965,25.25071466,28.48444797,-1,30.055,32.9898,-1.5,27.805,30.8798,-2,25.555,28.7698,-4,16.555,20.3298,-4.85,12.73,16.7428,-5.7,8.905,13.1558,conodont,apatite,Silurian,Rhuddanian,,Ozarkodina strena ,,Canada,Quebec,49.491548,-63.540651,Trotter_2016,Trotter_2016
443,A_011T ,,19.06,-2.069536902,22.31708394,25.73335427,-1,27.13,30.2468,-1.5,24.88,28.1368,-2,22.63,26.0268,-4,13.63,17.5868,-4.85,9.805,13.9998,-5.7,5.98,10.4128,conodont,apatite,Silurian,Rhuddanian,,Ozarkodina strena ,,Canada,Quebec,49.491548,-63.540651,Trotter_2016,Trotter_2016
443.2,A79_C166 ,,18.55,-2.070176215,24.60920703,27.88285637,-1,29.425,32.399,-1.5,27.175,30.289,-2,24.925,28.179,-4,15.925,19.739,-4.85,12.1,16.152,-5.7,8.275,12.565,conodont,apatite,Ordovician,Hirnantian,,Ozarkodina hassi ,,Canada,Quebec,49.491548,-63.540651,Trotter_2016,Trotter_2016
443.5,A79_C32 ,,18.89,-2.071135184,23.07489167,26.44400953,-1,27.895,30.9642,-1.5,25.645,28.8542,-2,23.395,26.7442,-4,14.395,18.3042,-4.85,10.57,14.7172,-5.7,6.745,11.1302,conodont,apatite,Ordovician,Hirnantian,,Ozarkodina hassi ,,Canada,Quebec,49.491548,-63.540651,Trotter_2016,Trotter_2016
443.8,A79_C150 ,,19.49,-2.072094152,20.37057631,23.90796268,-1,25.195,28.4322,-1.5,22.945,26.3222,-2,20.695,24.2122,-4,11.695,15.7722,-4.85,7.87,12.1852,-5.7,4.045,8.5982,conodont,apatite,Ordovician,Hirnantian,,Ozarkodina hassi ,,Canada,Quebec,49.491548,-63.540651,Trotter_2016,Trotter_2016
479,ML90,0,16.1,-2.184613144,35.11924085,37.73893253,-1,40.45,42.738,-1.5,38.2,40.628,-2,35.95,38.518,-4,26.95,30.078,-4.85,23.125,26.491,-5.7,19.3,22.904,conodont,apatite,Ordovician,,,Acodus deltatus,,USA,Texas,30.20531,-103.2097,Albanesi_2020,Albanesi_2020
475,ML0,1,16.2,-2.171826895,34.72677897,37.3708905,-1,40,42.316,-1.5,37.75,40.206,-2,35.5,38.096,-4,26.5,29.656,-4.85,22.675,26.069,-5.7,18.85,22.482,conodont,apatite,Ordovician,,,Oepikodus communis,,USA,Texas,30.20531,-103.2097,Albanesi_2020,Albanesi_2020
474,ML74,2,15.9,-2.168630333,36.0911635,38.65038,-1,41.35,43.582,-1.5,39.1,41.472,-2,36.85,39.362,-4,27.85,30.922,-4.85,24.025,27.335,-5.7,20.2,23.748,conodont,apatite,Ordovician,,,Oepikodus communis,,USA,Texas,30.20531,-103.2097,Albanesi_2020,Albanesi_2020
471,74B27-4,3,16,-2.159040646,35.68431709,38.26884847,-1,40.9,43.16,-1.5,38.65,41.05,-2,36.4,38.94,-4,27.4,30.5,-4.85,23.575,26.913,-5.7,19.75,23.326,conodont,apatite,Ordovician,,,Reutterodus andinus,,USA,Texas,30.20531,-103.2097,Albanesi_2020,Albanesi_2020
465,FPF,4,16.6,-2.139861272,33.07062428,35.81778543,-1,38.2,40.628,-1.5,35.95,38.518,-2,33.7,36.408,-4,24.7,27.968,-4.85,20.875,24.381,-5.7,17.05,20.794,conodont,apatite,Ordovician,,,Histiodella holodentata,,USA,Texas,30.20531,-103.2097,Albanesi_2020,Albanesi_2020
459,75B26-2,5,17.2,-2.120681899,30.45693146,33.36672239,-1,35.5,38.096,-1.5,33.25,35.986,-2,31,33.876,-4,22,25.436,-4.85,18.175,21.849,-5.7,14.35,18.262,conodont,apatite,Ordovician,,,Cahabagnathus sweeti,,USA,Texas,30.20531,-103.2097,Albanesi_2020,Albanesi_2020
457,WH,6,17.2,-2.114288774,30.48570052,33.39370137,-1,35.5,38.096,-1.5,33.25,35.986,-2,31,33.876,-4,22,25.436,-4.85,18.175,21.849,-5.7,14.35,18.262,conodont,apatite,Ordovician,,,Cahabagnathus sweeti,,USA,Texas,30.20531,-103.2097,Albanesi_2020,Albanesi_2020
448,MF,7,17.7,-2.085519714,28.36516129,31.40510681,-1,33.25,35.986,-1.5,31,33.876,-2,28.75,31.766,-4,19.75,23.326,-4.85,15.925,19.739,-5.7,12.1,16.152,conodont,apatite,Ordovician,,,Aphelognathus grandis,,USA,Texas,30.20531,-103.2097,Albanesi_2020,Albanesi_2020
484,C_OLS,1,16.3,-2.200595955,34.1473182,36.82748507,-1,39.55,41.894,-1.5,37.3,39.784,-2,35.05,37.674,-4,26.05,29.234,-4.85,22.225,25.647,-5.7,18.4,22.06,conodont,apatite,Ordovician,,,Cordylodus angulatus,,Argentina,,-31.488654,-68.774976,Albanesi_2020,Albanesi_2020
480,LS10_20,2,16.9,-2.187809706,31.50485632,34.34944304,-1,36.85,39.362,-1.5,34.6,37.252,-2,32.35,35.142,-4,23.35,26.702,-4.85,19.525,23.115,-5.7,15.7,19.528,conodont,apatite,Ordovician,,,Paltodus deltifer,,Argentina,,-31.488654,-68.774976,Albanesi_2020,Albanesi_2020
478,SJFLS12,3,16.6,-2.181416582,32.88362538,35.64242203,-1,38.2,40.628,-1.5,35.95,38.518,-2,33.7,36.408,-4,24.7,27.968,-4.85,20.875,24.381,-5.7,17.05,20.794,conodont,apatite,Ordovician,,,Acodus deltatus,,Argentina,,-31.488654,-68.774976,Albanesi_2020,Albanesi_2020
477,N2,4,16.8,-2.178220019,31.99800991,34.81191152,-1,37.3,39.784,-1.5,35.05,37.674,-2,32.8,35.564,-4,23.8,27.124,-4.85,19.975,23.537,-5.7,16.15,19.95,conodont,apatite,Ordovician,,,Acodus deltatus,,Argentina,,-31.488654,-68.774976,Albanesi_2020,Albanesi_2020
475,N3,5,16.5,-2.171826895,33.37677897,36.1048905,-1,38.65,41.05,-1.5,36.4,38.94,-2,34.15,36.83,-4,25.15,28.39,-4.85,21.325,24.803,-5.7,17.5,21.216,conodont,apatite,Ordovician,,,Prioniodus elegans ,,Argentina,,-31.488654,-68.774976,Albanesi_2020,Albanesi_2020
472,NCB,6,16,-2.162237208,35.66993256,38.25535898,-1,40.9,43.16,-1.5,38.65,41.05,-2,36.4,38.94,-4,27.4,30.5,-4.85,23.575,26.913,-5.7,19.75,23.326,conodont,apatite,Ordovician,,,Oepikodus evae,,Argentina,,-31.488654,-68.774976,Albanesi_2020,Albanesi_2020
