Appendix 2. Oxygen isotope compositions of biogenic phosphates and sample information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,igsn,sample,alternate_sample,age,age_min,age_max,age_reference,age_error_ma,age_comment,period,scotese_time,scotese_intervalls,stage_2020,formation,member,number_interval_cm,country_ocean,location,locality_comment,latitude,longitude,paleolat,paleolang,palaeolat_long_source,climate_zone,fossil_group,taxon,mineralogy,cai,overall_preservation,sample_comment,δ13c_permille,select_d13c_permille,sauerstof_isotop_permille,d18o_of_standard,sims_correction_permille,select_d18o_permille,standard,"d18Osw, iceV","D18Osw,lat. Mod","D18Osw,lat. Pg","D18Osw,lat, climate corr","d18Osw, iceV,lat corr",T (PJ10; -1.08‰),T (PJ10;  iceV),"T (PJ10; iceV, lat corr)",title,journal,volume,issue,first_page,last_page,year,book_title,book_editor,publisher,authors
12229,2003658,NSB-32,,0,0,0,GTS 2020,,,modern,1,Pleistocene - Calabrian - Gelasian,Modern,,,,South Africa,KwaZulu-Natal,,-28.75,32.42,-28.75,32,,Tropical/Subtropical,Fish,Galeocerdo cuvier (Tiger shark),apatite,,,"Complete tooth, 17 mm",,,22.7,"22,6",,21.8,,0,0.64,0.42,0.58,0.58,18.3,22.9,25.3,Isotopic composition of recent shark teeth as a proxy for environmental conditions,"Geochimica et Cosmochimica Acta,",65,,1583,1599,2001,,,,"Vennemman, T.W., E. Hegner, G. Cliff, and G.W. Benz"
12230,2003659,NSB-12,,0,0,0,GTS 2020,,,modern,1,Pleistocene - Calabrian - Gelasian,Modern,,,,South Africa,KwaZulu-Natal,,-28.75,32.43,-28.75,32,,Tropical/Subtropical,Fish,Carcharias taurus (Sand tiger),apatite,,,Top 10 of 20 mm tooth;,,,22.8,"22,6",,,,-0.48,,,,,,,,Isotopic composition of recent shark teeth as a proxy for environmental conditions,"Geochimica et Cosmochimica Acta,",65,,1583,1599,2001,,,,"Vennemman, T.W., E. Hegner, G. Cliff, and G.W. Benz"
12231,2003660,NSB-41D,,0,0,0,GTS 2020,,,modern,1,Pleistocene - Calabrian - Gelasian,Modern,,,,South Africa,KwaZulu-Natal,,-28.75,32.44,-28.75,32,,Tropical/Subtropical,Fish,Carcharias taurus (Sand tiger),apatite,,,"28 mm tooth, third row, dentine only",,,22.8,"22,6",,21.9,,0,0.64,0.42,0.58,0.58,17.9,22.5,24.9,Isotopic composition of recent shark teeth as a proxy for environmental conditions,"Geochimica et Cosmochimica Acta,",65,,1583,1599,2001,,,,"Vennemman, T.W., E. Hegner, G. Cliff, and G.W. Benz"
12232,2003661,NSB-1,,0,0,0,GTS 2020,,,modern,1,Pleistocene - Calabrian - Gelasian,Modern,,,,South Africa,KwaZulu-Natal,,-28.12,32.45,-28.1663,32.3495,,Tropical/Subtropical,Fish,Carcharodon carcharias (Great white shark),apatite,,,"Root, osteodentine",,,22.8,"22,6",,21.9,,0,0.64,0.43,0.58,0.58,17.9,22.5,24.9,Isotopic composition of recent shark teeth as a proxy for environmental conditions,"Geochimica et Cosmochimica Acta,",65,,1583,1599,2001,,,,"Vennemman, T.W., E. Hegner, G. Cliff, and G.W. Benz"
12233,2003662,NSB-3,,0,0,0,GTS 2020,,,modern,1,Pleistocene - Calabrian - Gelasian,Modern,,,,South Africa,KwaZulu-Natal,,-28.75,32.46,-28.75,32,,Tropical/Subtropical,Fish,Carcharodon carcharias (Great white shark),apatite,,,Complete tooth,,,22.8,"22,6",,21.9,,0,0.64,0.42,0.58,0.58,17.9,22.5,24.9,Isotopic composition of recent shark teeth as a proxy for environmental conditions,"Geochimica et Cosmochimica Acta,",65,,1583,1599,2001,,,,"Vennemman, T.W., E. Hegner, G. Cliff, and G.W. Benz"
12234,2003663,NSB-18,,0,0,0,GTS 2020,,,modern,1,Pleistocene - Calabrian - Gelasian,Modern,,,,South Africa,KwaZulu-Natal,,-28.75,32.47,-28.75,32,,Tropical/Subtropical,Fish,Carcharhinus limbatus (Blacktip shark),apatite,,,Top 11 of 17 mm tooth,,,22.8,"22,6",,21.9,,0,0.64,0.42,0.58,0.58,17.9,22.5,24.9,Isotopic composition of recent shark teeth as a proxy for environmental conditions,"Geochimica et Cosmochimica Acta,",65,,1583,1599,2001,,,,"Vennemman, T.W., E. Hegner, G. Cliff, and G.W. Benz"
12235,2003664,NSB-29,,0,0,0,GTS 2020,,,modern,1,Pleistocene - Calabrian - Gelasian,Modern,,,,South Africa,KwaZulu-Natal,,-28.75,32.48,-28.75,32,,Tropical/Subtropical,Fish,Carcharias taurus (Sand tiger),apatite,,,Top 5 of 15 mm tooth,,,22.9,"22,6",,22,,0,0.64,0.42,0.58,0.58,17.5,22.1,24.5,Isotopic composition of recent shark teeth as a proxy for environmental conditions,"Geochimica et Cosmochimica Acta,",65,,1583,1599,2001,,,,"Vennemman, T.W., E. Hegner, G. Cliff, and G.W. Benz"
12236,2003665,NSB-40E,,0,0,0,GTS 2020,,,modern,1,Pleistocene - Calabrian - Gelasian,Modern,,,,South Africa,KwaZulu-Natal,,-28.75,32.49,-28.75,32,,Tropical/Subtropical,Fish,Carcharias taurus (Sand tiger),apatite,,,"31 mm tooth, first row (front), enameloid only",,,22.9,"22,6",,22,,0,0.64,0.42,0.58,0.58,17.5,22.1,24.5,Isotopic composition of recent shark teeth as a proxy for environmental conditions,"Geochimica et Cosmochimica Acta,",65,,1583,1599,2001,,,,"Vennemman, T.W., E. Hegner, G. Cliff, and G.W. Benz"
12237,2003666,NSB-22,,0,0,0,GTS 2020,,,modern,1,Pleistocene - Calabrian - Gelasian,Modern,,,,South Africa,KwaZulu-Natal,,-28.75,32.5,-28.75,32,,Tropical/Subtropical,Fish,Carcharias taurus (Sand tiger),apatite,,,Top 6 of 18 mm tooth,,,23,"22,6",,22.1,,0,0.64,0.42,0.58,0.58,17.1,21.6,24.1,Isotopic composition of recent shark teeth as a proxy for environmental conditions,"Geochimica et Cosmochimica Acta,",65,,1583,1599,2001,,,,"Vennemman, T.W., E. Hegner, G. Cliff, and G.W. Benz"
12238,2003667,NSB-27,,0,0,0,GTS 2020,,,modern,1,Pleistocene - Calabrian - Gelasian,Modern,,,,South Africa,KwaZulu-Natal,,-28.75,32.51,-28.75,32,,Tropical/Subtropical,Fish,Carcharias taurus (Sand tiger),apatite,,,Top 7 of 28 mm tooth,,,23,"22,6",,22.1,,0,0.64,0.42,0.58,0.58,17.1,21.6,24.1,Isotopic composition of recent shark teeth as a proxy for environmental conditions,"Geochimica et Cosmochimica Acta,",65,,1583,1599,2001,,,,"Vennemman, T.W., E. Hegner, G. Cliff, and G.W. Benz"
12239,2003668,NSB-13,,0,0,0,GTS 2020,,,modern,1,Pleistocene - Calabrian - Gelasian,Modern,,,,South Africa,KwaZulu-Natal,,-28.75,32.52,-28.75,32,,Tropical/Subtropical,Fish,Isurus oxyrhincus (Shortfin mako),apatite,,,"Complete 17 mm tooth, no osteodentine",,,23,"22,6",,22.1,,0,0.64,0.42,0.58,0.58,17.1,21.6,24.1,Isotopic composition of recent shark teeth as a proxy for environmental conditions,"Geochimica et Cosmochimica Acta,",65,,1583,1599,2001,,,,"Vennemman, T.W., E. Hegner, G. Cliff, and G.W. Benz"
12240,2003669,NSB-28,,0,0,0,GTS 2020,,,modern,1,Pleistocene - Calabrian - Gelasian,Modern,,,,South Africa,KwaZulu-Natal,,-28.75,32.53,-28.75,32,,Tropical/Subtropical,Fish,Carcharias taurus (Sand tiger),apatite,,,Top 7 of 24 mm tooth,,,23.1,"22,6",,22.2,,0,0.64,0.42,0.58,0.58,16.7,21.2,23.6,Isotopic composition of recent shark teeth as a proxy for environmental conditions,"Geochimica et Cosmochimica Acta,",65,,1583,1599,2001,,,,"Vennemman, T.W., E. Hegner, G. Cliff, and G.W. Benz"
12241,2003670,NSB-14D,,0,0,0,GTS 2020,,,modern,1,Pleistocene - Calabrian - Gelasian,Modern,,,,South Africa,KwaZulu-Natal,,-28.75,32.54,-28.75,32,,Tropical/Subtropical,Fish,Isurus oxyrhincus (Shortfin mako),apatite,,,Bottom dentine only,,,23.1,"22,6",,22.2,,0,0.64,0.42,0.58,0.58,16.7,21.2,23.6,Isotopic composition of recent shark teeth as a proxy for environmental conditions,"Geochimica et Cosmochimica Acta,",65,,1583,1599,2001,,,,"Vennemman, T.W., E. Hegner, G. Cliff, and G.W. Benz"
12242,2003671,NSB-21,,0,0,0,GTS 2020,,,modern,1,Pleistocene - Calabrian - Gelasian,Modern,,,,South Africa,KwaZulu-Natal,,-28.13,32.55,-28.1763,32.4495,,Tropical/Subtropical,Fish,Carcharias taurus (Sand tiger),apatite,,,Top 6 of 20 mm tooth,,,23.2,"22,6",,22.3,,0,0.64,0.43,0.58,0.58,16.2,20.8,23.2,Isotopic composition of recent shark teeth as a proxy for environmental conditions,"Geochimica et Cosmochimica Acta,",65,,1583,1599,2001,,,,"Vennemman, T.W., E. Hegner, G. Cliff, and G.W. Benz"
12243,2003672,NSB-14,,0,0,0,GTS 2020,,,modern,1,Pleistocene - Calabrian - Gelasian,Modern,,,,South Africa,KwaZulu-Natal,,-28.75,32.56,-28.75,32,,Tropical/Subtropical,Fish,Isurus oxyrhincus (Shortfin mako),apatite,,,Top 14 of 20 mm tooth,,,23.2,"22,6",,22.3,,0,0.64,0.42,0.58,0.58,16.2,20.8,23.2,Isotopic composition of recent shark teeth as a proxy for environmental conditions,"Geochimica et Cosmochimica Acta,",65,,1583,1599,2001,,,,"Vennemman, T.W., E. Hegner, G. Cliff, and G.W. Benz"
12244,2003673,NSB-19,,0,0,0,GTS 2020,,,modern,1,Pleistocene - Calabrian - Gelasian,Modern,,,,South Africa,KwaZulu-Natal,,-28.75,32.57,-28.75,32,,Tropical/Subtropical,Fish,Carcharhinus brevipinna (Spinner shark),apatite,,,Top 5 of 8 mm tooth,,,23.3,"22,6",,22.4,,0,0.64,0.42,0.58,0.58,15.8,20.4,22.8,Isotopic composition of recent shark teeth as a proxy for environmental conditions,"Geochimica et Cosmochimica Acta,",65,,1583,1599,2001,,,,"Vennemman, T.W., E. Hegner, G. Cliff, and G.W. Benz"
12245,2003674,NSB-20,,0,0,0,GTS 2020,,,modern,1,Pleistocene - Calabrian - Gelasian,Modern,,,,South Africa,KwaZulu-Natal,,-28.75,32.58,-28.75,32,,Tropical/Subtropical,Fish,Carcharias taurus (Sand tiger),apatite,,,Top 5 of 20 mm tooth,,,23.5,"22,6",,22.6,,0,0.64,0.42,0.58,0.58,15.0,19.5,22.0,Isotopic composition of recent shark teeth as a proxy for environmental conditions,"Geochimica et Cosmochimica Acta,",65,,1583,1599,2001,,,,"Vennemman, T.W., E. Hegner, G. Cliff, and G.W. Benz"
12246,2003675,A7,,16.78,23,23,GTS 2020,,,Neogene,20,Early Miocene (Aquitanian&Burdigalian 19.5 Ma),Miocene,Upper Marine Molasse,,,Germany,,Apfingen (eastern edge of the village),48.15,9.86,48.33,8.31,,Temperate,Fish,Chrysophrys molassica,apatite,,,"Half of button"","","",20.20""","22,6",,,,,,,-0.48,,,,,,,,,107,121,1998,,,,"Vennemann, T.W.; Ernst Hegner",delete,,
12247,2003676,A10,,16.78,23,23,GTS 2020,,,Neogene,20,Early Miocene (Aquitanian&Burdigalian 19.5 Ma),Miocene,Upper Marine Molasse,,,Germany,,Apfingen (eastern edge of the village),48.15,9.86,48.33,8.31,,Temperate,Fish,Synodontaspis sp.,apatite,,,Top 3 mm,,,20.4,"22,6",,19.5,,-0.48,0.22,0.08,0.14,-0.34,28.1,30.6,31.2,"Oxygen, strontium, and neodymium isotope composition of fossil shark teeth as a proxy for the palaeoceanography and palaeoclimatology of the Miocene northern Alpine Paratethys","Palaeogeography, Palaeoclimatology, Palaeoecology",142,,107,121,1998,,,,"Vennemann, T.W.; Ernst Hegner"
12248,2003677,A11,,16.78,23,23,GTS 2020,,,Neogene,20,Early Miocene (Aquitanian&Burdigalian 19.5 Ma),Miocene,Upper Marine Molasse,,,Germany,,Apfingen (eastern edge of the village),48.15,9.86,48.33,8.31,,Temperate,Fish,Synodontaspis sp.,apatite,,,Top 4 mm,,,20.7,"22,6",,19.8,,-0.48,0.22,0.08,0.14,-0.34,26.8,29.3,29.9,"Oxygen, strontium, and neodymium isotope composition of fossil shark teeth as a proxy for the palaeoceanography and palaeoclimatology of the Miocene northern Alpine Paratethys","Palaeogeography, Palaeoclimatology, Palaeoecology",142,,107,121,1998,,,,"Vennemann, T.W.; Ernst Hegner"
12249,2003678,A8,,16.78,23,23,GTS 2020,,,Neogene,20,Early Miocene (Aquitanian&Burdigalian 19.5 Ma),Miocene,Upper Marine Molasse,,,Germany,,Apfingen (eastern edge of the village),48.15,9.86,48.33,8.31,,Temperate,Fish,Chrysophrys molassica,apatite,,,"Half of button"","","",21.10""","22,6",,,,,,,-0.48,,,,,,,,,107,121,1998,,,,"Vennemann, T.W.; Ernst Hegner",delete,,
12250,2003679,A9b,,16.78,23,23,GTS 2020,,,Neogene,20,Early Miocene (Aquitanian&Burdigalian 19.5 Ma),Miocene,Upper Marine Molasse,,,Germany,,Apfingen (eastern edge of the village),48.15,9.86,48.33,8.31,,Temperate,Fish,Chaenogaleus sp.,apatite,,,Mid 2 mm,,,21.2,"22,6",,20.3,,-0.48,0.22,0.08,0.14,-0.34,24.7,27.2,27.8,"Oxygen, strontium, and neodymium isotope composition of fossil shark teeth as a proxy for the palaeoceanography and palaeoclimatology of the Miocene northern Alpine Paratethys","Palaeogeography, Palaeoclimatology, Palaeoecology",142,,107,121,1998,,,,"Vennemann, T.W.; Ernst Hegner"
12251,2003680,A13,,16.78,23,23,GTS 2020,,,Neogene,20,Early Miocene (Aquitanian&Burdigalian 19.5 Ma),Miocene,Upper Marine Molasse,,,Germany,,Apfingen (eastern edge of the village),48.15,9.86,48.33,8.31,,Temperate,Fish,Chaenogaleus sp.,apatite,,,Complete,,,21.3,"22,6",,20.4,,-0.48,0.22,0.08,0.14,-0.34,24.3,26.8,27.4,"Oxygen, strontium, and neodymium isotope composition of fossil shark teeth as a proxy for the palaeoceanography and palaeoclimatology of the Miocene northern Alpine Paratethys","Palaeogeography, Palaeoclimatology, Palaeoecology",142,,107,121,1998,,,,"Vennemann, T.W.; Ernst Hegner"
12252,2003681,A6,,16.78,23,23,GTS 2020,,,Neogene,20,Early Miocene (Aquitanian&Burdigalian 19.5 Ma),Miocene,Upper Marine Molasse,,,Germany,,Apfingen (eastern edge of the village),48.15,9.86,48.33,8.31,,Temperate,Fish,Chaenogaleus sp.,apatite,,,Complete,,,21.4,"22,6",,20.5,,-0.48,0.22,0.08,0.14,-0.34,23.8,26.4,26.9,"Oxygen, strontium, and neodymium isotope composition of fossil shark teeth as a proxy for the palaeoceanography and palaeoclimatology of the Miocene northern Alpine Paratethys","Palaeogeography, Palaeoclimatology, Palaeoecology",142,,107,121,1998,,,,"Vennemann, T.W.; Ernst Hegner"
12253,2003682,A12,,16.78,23,23,GTS 2020,,,Neogene,20,Early Miocene (Aquitanian&Burdigalian 19.5 Ma),Miocene,Upper Marine Molasse,,,Germany,,Apfingen (eastern edge of the village),48.15,9.86,48.33,8.31,,Temperate,Fish,Synodontaspis sp.,apatite,,,Complete,,,21.6,"22,6",,20.7,,-0.48,0.22,0.08,0.14,-0.34,23.0,25.5,26.1,"Oxygen, strontium, and neodymium isotope composition of fossil shark teeth as a proxy for the palaeoceanography and palaeoclimatology of the Miocene northern Alpine Paratethys","Palaeogeography, Palaeoclimatology, Palaeoecology",142,,107,121,1998,,,,"Vennemann, T.W.; Ernst Hegner"
12254,2003683,A9a,,16.78,23,23,GTS 2020,,,Neogene,20,Early Miocene (Aquitanian&Burdigalian 19.5 Ma),Miocene,Upper Marine Molasse,,,Germany,,Apfingen (eastern edge of the village),48.15,9.86,48.33,8.31,,Temperate,Fish,Chaenogaleus sp.,apatite,,,Top 2 mm,,,21.7,"22,6",,20.8,,-0.48,0.22,0.08,0.14,-0.34,22.6,25.1,25.7,"Oxygen, strontium, and neodymium isotope composition of fossil shark teeth as a proxy for the palaeoceanography and palaeoclimatology of the Miocene northern Alpine Paratethys","Palaeogeography, Palaeoclimatology, Palaeoecology",142,,107,121,1998,,,,"Vennemann, T.W.; Ernst Hegner"
12255,2003684,A9c(1),,16.78,23,23,GTS 2020,,,Neogene,20,Early Miocene (Aquitanian&Burdigalian 19.5 Ma),Miocene,Upper Marine Molasse,,,Germany,,Apfingen (eastern edge of the village),48.15,9.86,48.33,8.31,,Temperate,Fish,Chaenogaleus sp.,apatite,,,Bottom-dentine,,,21.7,"22,6",,20.8,,-0.48,0.22,0.08,0.14,-0.34,22.6,25.1,25.7,"Oxygen, strontium, and neodymium isotope composition of fossil shark teeth as a proxy for the palaeoceanography and palaeoclimatology of the Miocene northern Alpine Paratethys","Palaeogeography, Palaeoclimatology, Palaeoecology",142,,107,121,1998,,,,"Vennemann, T.W.; Ernst Hegner"
12256,2003685,A9c(2),,16.78,23,23,GTS 2020,,,Neogene,20,Early Miocene (Aquitanian&Burdigalian 19.5 Ma),Miocene,Upper Marine Molasse,,,Germany,,Apfingen (eastern edge of the village),48.15,9.86,48.33,8.31,,Temperate,Fish,Chaenogaleus sp.,apatite,,,Bottom-dentine,,,21.7,"22,6",,20.8,,-0.48,0.22,0.08,0.14,-0.34,22.6,25.1,25.7,"Oxygen, strontium, and neodymium isotope composition of fossil shark teeth as a proxy for the palaeoceanography and palaeoclimatology of the Miocene northern Alpine Paratethys","Palaeogeography, Palaeoclimatology, Palaeoecology",142,,107,121,1998,,,,"Vennemann, T.W.; Ernst Hegner"
12257,2003686,A1,,16.78,23,23,GTS 2020,,,Neogene,20,Early Miocene (Aquitanian&Burdigalian 19.5 Ma),Miocene,Upper Marine Molasse,,,Germany,,Apfingen (eastern edge of the village),48.15,9.86,48.33,8.31,,Temperate,Fish,Synodontaspis sp.,apatite,,,Top 2 mm,,,21.9,"22,6",,21,,-0.48,0.22,0.08,0.14,-0.34,21.7,24.3,24.8,"Oxygen, strontium, and neodymium isotope composition of fossil shark teeth as a proxy for the palaeoceanography and palaeoclimatology of the Miocene northern Alpine Paratethys","Palaeogeography, Palaeoclimatology, Palaeoecology",142,,107,121,1998,,,,"Vennemann, T.W.; Ernst Hegner"
12258,2003687,B5(1),,21.59,23,23,GTS 2020,,,Neogene,20,Early Miocene (Aquitanian&Burdigalian 19.5 Ma),Miocene,Upper Marine Molasse,,,Germany,,Ballendorf (region of Langenau),48.55,10.08,48.59,8,,Temperate,Fish,Chaenogaleus sp.,apatite,,,Complete,,,19.8,"22,6",,18.9,,-0.48,0.21,0.08,0.13,-0.35,30.6,33.1,33.7,"Oxygen, strontium, and neodymium isotope composition of fossil shark teeth as a proxy for the palaeoceanography and palaeoclimatology of the Miocene northern Alpine Paratethys","Palaeogeography, Palaeoclimatology, Palaeoecology",142,,107,121,1998,,,,"Vennemann, T.W.; Ernst Hegner"
12259,2003688,B5(2),,21.59,23,23,GTS 2020,,,Neogene,20,Early Miocene (Aquitanian&Burdigalian 19.5 Ma),Miocene,Upper Marine Molasse,,,Germany,,Ballendorf (region of Langenau),48.55,10.08,48.59,8,,Temperate,Fish,Chaenogaleus sp.,apatite,,,Complete,,,19.8,"22,6",,18.9,,-1.08,0.21,0.08,0.08,-1.00,30.6,30.6,30.9,"Oxygen, strontium, and neodymium isotope composition of fossil shark teeth as a proxy for the palaeoceanography and palaeoclimatology of the Miocene northern Alpine Paratethys","Palaeogeography, Palaeoclimatology, Palaeoecology",142,,107,121,1998,,,,"Vennemann, T.W.; Ernst Hegner"
12260,2003689,B6(1),,21.59,23,23,GTS 2020,,,Neogene,20,Early Miocene (Aquitanian&Burdigalian 19.5 Ma),Miocene,Upper Marine Molasse,,,Germany,,Ballendorf (region of Langenau),48.55,10.08,48.59,8,,Temperate,Fish,Galeocerdo cf. aduncus,apatite,,,Complete,,,20,"22,6",,19.1,,-0.48,0.21,0.08,0.13,-0.35,29.7,32.3,32.8,"Oxygen, strontium, and neodymium isotope composition of fossil shark teeth as a proxy for the palaeoceanography and palaeoclimatology of the Miocene northern Alpine Paratethys","Palaeogeography, Palaeoclimatology, Palaeoecology",142,,107,121,1998,,,,"Vennemann, T.W.; Ernst Hegner"
12261,2003690,B1,,21.59,23,23,GTS 2020,,,Neogene,20,Early Miocene (Aquitanian&Burdigalian 19.5 Ma),Miocene,Upper Marine Molasse,,,Germany,,Ballendorf (region of Langenau),48.55,10.08,48.59,8,,Temperate,Fish,Synodontaspis sp.,apatite,,,Top 7 mm,,,20.1,"22,6",,19.2,,-0.48,0.21,0.08,0.13,-0.35,29.3,31.9,32.4,"Oxygen, strontium, and neodymium isotope composition of fossil shark teeth as a proxy for the palaeoceanography and palaeoclimatology of the Miocene northern Alpine Paratethys","Palaeogeography, Palaeoclimatology, Palaeoecology",142,,107,121,1998,,,,"Vennemann, T.W.; Ernst Hegner"
12262,2003691,B6(3),,21.59,23,23,GTS 2020,,,Neogene,20,Early Miocene (Aquitanian&Burdigalian 19.5 Ma),Miocene,Upper Marine Molasse,,,Germany,,Ballendorf (region of Langenau),48.55,10.08,48.59,8,,Temperate,Fish,Galeocerdo cf. aduncus,apatite,,,Complete,,,20.1,"22,6",,19.2,,-0.48,0.21,0.08,0.13,-0.35,29.3,31.9,32.4,"Oxygen, strontium, and neodymium isotope composition of fossil shark teeth as a proxy for the palaeoceanography and palaeoclimatology of the Miocene northern Alpine Paratethys","Palaeogeography, Palaeoclimatology, Palaeoecology",142,,107,121,1998,,,,"Vennemann, T.W.; Ernst Hegner"
12263,2003692,B6(2),,21.59,23,23,GTS 2020,,,Neogene,20,Early Miocene (Aquitanian&Burdigalian 19.5 Ma),Miocene,Upper Marine Molasse,,,Germany,,Ballendorf (region of Langenau),48.55,10.08,48.59,8,,Temperate,Fish,Galeocerdo cf. aduncus,apatite,,,Complete,,,20.5,"22,6",,19.6,,-0.48,0.21,0.08,0.13,-0.35,27.6,30.2,30.7,"Oxygen, strontium, and neodymium isotope composition of fossil shark teeth as a proxy for the palaeoceanography and palaeoclimatology of the Miocene northern Alpine Paratethys","Palaeogeography, Palaeoclimatology, Palaeoecology",142,,107,121,1998,,,,"Vennemann, T.W.; Ernst Hegner"
12264,2003693,B4b,,21.59,23,23,GTS 2020,,,Neogene,20,Early Miocene (Aquitanian&Burdigalian 19.5 Ma),Miocene,Upper Marine Molasse,,,Germany,,Ballendorf (region of Langenau),48.55,10.08,48.59,8,,Temperate,Fish,Synodontaspis sp.,apatite,,,Bottom-dentine,,,20.9,"22,6",,20,,-0.48,0.21,0.08,0.13,-0.35,25.9,28.5,29.0,"Oxygen, strontium, and neodymium isotope composition of fossil shark teeth as a proxy for the palaeoceanography and palaeoclimatology of the Miocene northern Alpine Paratethys","Palaeogeography, Palaeoclimatology, Palaeoecology",142,,107,121,1998,,,,"Vennemann, T.W.; Ernst Hegner"
12265,2003694,B4a,,21.59,23,23,GTS 2020,,,Neogene,20,Early Miocene (Aquitanian&Burdigalian 19.5 Ma),Miocene,Upper Marine Molasse,,,Germany,,Ballendorf (region of Langenau),48.55,10.08,48.59,8,,Temperate,Fish,Synodontaspis sp.,apatite,,,Top 7 mm,,,21.1,"22,6",,20.2,,-0.48,0.21,0.08,0.13,-0.35,25.1,27.6,28.2,"Oxygen, strontium, and neodymium isotope composition of fossil shark teeth as a proxy for the palaeoceanography and palaeoclimatology of the Miocene northern Alpine Paratethys","Palaeogeography, Palaeoclimatology, Palaeoecology",142,,107,121,1998,,,,"Vennemann, T.W.; Ernst Hegner"
12266,2002955,C3,,68.17,72.2,72.2,GTS 2020,,,Cretaceous,70,Late Cretaceous (Maastrichtian 69 Ma),Maastrichtian,,,,Belgium,"Eben-Emael, Belgium",,50.8,5.69,43.14,4.29,,Temperate,Fish,"Squalicorax pristodontus, Te",apatite,,,,,,21.4,"21,7",,21.4,,-1.08,0.40,0.16,0.16,-0.92,20.0,20.0,20.7,Thermal evolution of Cretaceous Tethyan marine waters inferred from oxygen isotope composition of fish tooth enamels,Paleoceanography,18,1,,,2003,,,,Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean
12267,2002956,H3,,69.12,72.2,72.2,GTS 2020,,,Cretaceous,70,Late Cretaceous (Maastrichtian 69 Ma),Maastrichtian,,,,Morocco,"Youssoufa, Morocco",,32.26,-8.5,24.43,-8.94,,Tropical/Subtropical,Fish,"undetermined, Te",apatite,,,,,,20.4,"21,7",,20.4,,-1.08,0.62,0.46,0.46,-0.62,24.3,24.3,26.2,Thermal evolution of Cretaceous Tethyan marine waters inferred from oxygen isotope composition of fish tooth enamels,Paleoceanography,18,1,,,2003,,,,Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean
12268,2002957,Mmsel,,69.12,72.2,72.2,GTS 2020,,,Cretaceous,70,Late Cretaceous (Maastrichtian 69 Ma),Maastrichtian,,,,Morocco,"Oued Zem, Morocco",,32.85,-6.61,24.61,-7.09,,Tropical/Subtropical,Fish,"Lamniforme, Te",apatite,,,,,,20.2,"21,7",,20.2,,-1.08,0.62,0.46,0.46,-0.62,25.1,25.1,27.1,Thermal evolution of Cretaceous Tethyan marine waters inferred from oxygen isotope composition of fish tooth enamels,Paleoceanography,18,1,,,2003,,,,Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean
12269,2002958,PI11,,69.12,72.2,72.2,GTS 2020,,,Cretaceous,70,Late Cretaceous (Maastrichtian 69 Ma),Maastrichtian,,,,Israel,"Givat Mador, Israel",,31.76,35.09,17.51,29.48,,Tropical/Subtropical,Fish,"Cretolamna sp., Te",apatite,,,,,,20,"21,7",,20,,-1.08,0.51,0.44,0.44,-0.64,25.9,25.9,27.8,Thermal evolution of Cretaceous Tethyan marine waters inferred from oxygen isotope composition of fish tooth enamels,Paleoceanography,18,1,,,2003,,,,Puceat E. Christophe Lecuyer. Simon M. F. Sheppard. Gilles Dromart.Stephane Reboulet. and Patricia Grandjean
